brand,model,product_url,part_name,part_url,price,repair_type
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Ecran Complet iPhone 14 Plus (Soft OLED) (BOLT),https://www.utopya.fr/ecran-complet-iphone-14-plus-soft-oled-bolt.html,31.5,Ecran LCD
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Ecran Complet iPhone 14 Plus (LTPS),https://www.utopya.fr/ecran-complet-iphone-14-plus-ltps.html,15.2,Ecran LCD
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Vitre Arrière Complète Minuit iPhone 14 Plus (Avec MagSafe) (Sans Logo),https://www.utopya.fr/vitre-arriere-complete-minuit-iphone-14-plus-avec-magsafe-sans-logo.html,10.8,Ecran LCD
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Vitre Arrière Complète Bleue iPhone 14 Plus (Avec MagSafe) (Sans Logo),https://www.utopya.fr/vitre-arriere-complete-bleue-iphone-14-plus-avec-magsafe-sans-logo.html,7.57,Ecran LCD
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Vitre Arrière Complète Lumière Stellaire iPhone 14 Plus (Avec MagSafe) (Sans Logo),https://www.utopya.fr/vitre-arriere-complete-lumiere-stellaire-iphone-14-plus-avec-magsafe-sans-logo.html,6.68,Ecran LCD
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Vitre Arrière Complète Violette iPhone 14 Plus (Avec MagSafe) (Sans Logo),https://www.utopya.fr/vitre-arriere-complete-violette-iphone-14-plus-avec-magsafe-sans-logo.html,6.68,Ecran LCD
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Vitre Arrière Complète Jaune iPhone 14 Plus (Avec MagSafe) (Sans Logo),https://www.utopya.fr/vitre-arriere-complete-jaune-iphone-14-plus-avec-magsafe-sans-logo.html,6.68,Ecran LCD
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Vitre Arrière Complète Rouge iPhone 14 Plus (Avec MagSafe) (Sans Logo),https://www.utopya.fr/vitre-arriere-complete-rouge-iphone-14-plus-avec-magsafe-sans-logo.html,6.68,Ecran LCD
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Adhésif Vitre Arrière iPhone 14 Plus (Boite de 50),https://www.utopya.fr/adhesif-vitre-arriere-iphone-14-plus-boite-de-50.html,8.9,Ecran LCD
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Adhésif Ecran iPhone 14 Plus (Boite de 50),https://www.utopya.fr/adhesif-ecran-iphone-14-plus-boite-de-50.html,8.69,Ecran LCD
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Batterie iPhone 14 Plus (Service Pack),https://www.utopya.fr/akku-iphone-14-plus-service-pack-741.html,46.5,Batterie
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Batterie iPhone 14 Plus (Ti) (Prime),https://www.utopya.fr/batterie-iphone-14-plus-oem-version.html,7.25,Batterie
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Batterie iPhone 14 Plus Haute Capacité (Ti),https://www.utopya.fr/batterie-iphone-14-plus-haute-capacite-ti.html,7.06,Batterie
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Batterie iPhone 14 Plus (Ti),https://www.utopya.fr/batterie-iphone-14-plus.html,6.79,Batterie
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Adhésif Batterie iPhone 14 Plus (Boite de 20),https://www.utopya.fr/adhesif-batterie-iphone-14-plus-boite-de-20.html,2.03,Batterie
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Caméra Arrière iPhone 14 Plus (ReLife),https://www.utopya.fr/camera-arriere-iphone-14-plus.html,20.27,camera
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Caméra Avant iPhone 14 Plus (ReLife),https://www.utopya.fr/camera-avant-iphone-14-plus.html,10.81,camera
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Lentille Caméra iPhone 14/14 Plus (lot de 2),https://www.utopya.fr/lentille-camera-iphone-1414-plus-lot-de-2.html,0.6,camera
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Connecteur de Charge Jaune iPhone 14 Plus (ReLife),https://www.utopya.fr/connecteur-de-charge-jaune-iphone-14-plus.html,10.31,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Connecteur de Charge Lumière Stellaire iPhone 14 Plus (ReLife),https://www.utopya.fr/connecteur-de-charge-lumiere-stellaire-iphone-14-plus-relife.html,6.33,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Connecteur de Charge Bleu iPhone 14 Plus (ReLife),https://www.utopya.fr/connecteur-de-charge-bleu-iphone-14-plus-relife.html,6.09,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Connecteur de Charge Minuit iPhone 14 Plus (ReLife),https://www.utopya.fr/connecteur-de-charge-minuit-iphone-14-plus-relife.html,5.48,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Connecteur de Charge Mauve iPhone 14 Plus (ReLife),https://www.utopya.fr/connecteur-de-charge-mauve-iphone-14-plus-relife.html,4.89,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Connecteur de Charge Rouge iPhone 14 Plus (ReLife),https://www.utopya.fr/connecteur-de-charge-rouge-iphone-14-plus-relife.html,4.67,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Antenne NFC/Charge Sans Fil iPhone 14 Plus,https://www.utopya.fr/antenne-nfc-charge-sans-fil-iphone-14-plus.html,4.6,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Tiroir Sim Mauve iPhone 14/14 Plus,https://www.utopya.fr/tiroir-sim-mauve-iphone-14-14-plus.html,0.3,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Tiroir Sim Lumière Stellaire iPhone 14/14 Plus,https://www.utopya.fr/tiroir-sim-lumiere-stellaire-iphone-14-14-plus.html,0.26,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Tiroir Sim Bleu iPhone 14/14 Plus,https://www.utopya.fr/tiroir-sim-bleu-iphone-14-14-plus.html,0.25,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Tiroir Sim Jaune iPhone 14/14 Plus,https://www.utopya.fr/tiroir-sim-jaune-iphone-14-14-plus.html,0.25,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Tiroir Sim Minuit iPhone 14/14 Plus,https://www.utopya.fr/tiroir-sim-minuit-iphone-14-14-plus.html,0.25,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Tiroir Sim Rouge iPhone 14/14 Plus,https://www.utopya.fr/tiroir-sim-rouge-iphone-14-14-plus.html,0.25,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Châssis Central iPhone 14 Plus (Lumière Stellaire),https://www.utopya.fr/chassis-central-avec-boutons-iphone-14-plus-lumiere-stellaire.html,39.06,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Châssis Central iPhone 14 Plus (Minuit),https://www.utopya.fr/chassis-central-avec-boutons-iphone-14-plus-minuit.html,30.68,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Châssis Central iPhone 14 Plus (Bleu),https://www.utopya.fr/chassis-central-avec-boutons-iphone-14-plus-bleu.html,22.37,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Châssis Central iPhone 14 Plus (Violet),https://www.utopya.fr/chassis-central-avec-boutons-iphone-14-plus-violet.html,21.93,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Châssis Central iPhone 14 Plus (Rouge),https://www.utopya.fr/chassis-central-avec-boutons-iphone-14-plus-rouge.html,14.81,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Ecouteur Interne iPhone 14 Plus,https://www.utopya.fr/ecouteur-interne-iphone-14-plus.html,2.47,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Aimant Magsafe iPhone 14 Plus,https://www.utopya.fr/aimant-magsafe-iphone-14-plus.html,1.6,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Vibreur iPhone 14 Plus,https://www.utopya.fr/vibreur-iphone-14-plus.html,1.43,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Set de Vis Complet iPhone 14 Plus,https://www.utopya.fr/set-de-vis-complet-iphone-14-plus.html,1.23,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Set Pièces Métalliques iPhone 14 Plus,https://www.utopya.fr/set-pieces-metalliques-iphone-14-plus.html,0.9,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Adhésif Arrière iPhone 14 Plus,https://www.utopya.fr/adhesif-arriere-iphone-14-plus-x10.html,0.16,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Extracteur SIM (type Apple),https://www.utopya.fr/extracteur-sim-type-apple.html,0.07,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,JC Nappe Capteur de Proximité/Ecouteur iPhone 14 Plus,https://www.utopya.fr/jc-nappe-capteur-de-proximite-ecouteur-iphone-14-plus.html,22.9,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,i2C Nappe Capteur de Proximité iPhone 14 Plus,https://www.utopya.fr/i2c-nappe-capteur-de-proximite-iphone-14-plus12.html,16.3,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,i2C Tag-on Flex pour Caméra Arrière iPhone 14/14 Plus,https://www.utopya.fr/i2c-tag-on-flex-pour-camera-arriere-iphone-14-14-plus328.html,9.95,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Nappe Flash iPhone 14 Plus,https://www.utopya.fr/nappe-flash-iphone-14-plus.html,3.13,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Nappe Wifi iPhone 14 Plus,https://www.utopya.fr/nappe-wifi-iphone-14-plus.html,1.45,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Nappe Capteur de Proximité iPhone 14 Plus (ReLife),https://www.utopya.fr/nappe-capteur-de-proximite-iphone-14-plus-relife.html,1.3,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Nappe Power iPhone 14 Plus,https://www.utopya.fr/nappe-power-iphone-14-plus.html,1.2,other
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Haut-Parleur iPhone 14 Plus,https://www.utopya.fr/haut-parleur-iphone-14-plus-upuz.html,1.78,Ecouteur
apple,iPhone 14 Plus,https://www.utopya.fr/apple/iphone/iphone-14-plus.html,Nappe Bouton Volume iPhone 14 Plus,https://www.utopya.fr/nappe-bouton-volume-iphone-14-plus.html,1.15,button
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Ecran Complet iPhone 14 Pro (Relife),https://www.utopya.fr/ecran-complet-iphone-14-pro.html,132.5,Ecran LCD
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Ecran Complet iPhone 14 Pro 120 Hz (Soft OLED) (BOLT),https://www.utopya.fr/ecran-complet-iphone-14-pro-120-hz-soft-oled-bolt.html,81.5,Ecran LCD
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Ecran Complet iPhone 14 Pro (Hard OLED),https://www.utopya.fr/ecran-complet-iphone-14-pro-hard-oled.html,51.4,Ecran LCD
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Ecran Complet iPhone 14 Pro 120Hz (LTPS) (Prime),https://www.utopya.fr/ecran-complet-iphone-14-pro-120hz-ltps-prime.html,27.2,Ecran LCD
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Ecran Complet iPhone 14 Pro 120Hz (LTPS),https://www.utopya.fr/ecran-complet-iphone-14-pro-120hz-ltps.html,18.3,Ecran LCD
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Vitre Arrière Complete Argent iPhone 14 Pro (Avec MagSafe) (Sans Logo),https://www.utopya.fr/vitre-arriere-complete-argent-iphone-14-pro-avec-magsafe-sans-logo.html,40.52,Ecran LCD
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Vitre Arrière Complete Or iPhone 14 Pro (Avec MagSafe) (Sans Logo),https://www.utopya.fr/vitre-arriere-complete-or-iphone-14-pro-avec-magsafe-sans-logo.html,40.52,Ecran LCD
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Vitre Arrière Complete Violet Intense iPhone 14 Pro (Avec MagSafe) (Sans Logo),https://www.utopya.fr/vitre-arriere-complete-violet-intense-iphone-14-pro-avec-magsafe-sans-logo.html,40.52,Ecran LCD
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Vitre Arrière Complete Noir Sidéral iPhone 14 Pro (Avec MagSafe) (Sans Logo),https://www.utopya.fr/vitre-arriere-complete-noir-sideral-iphone-14-pro-avec-magsafe-sans-logo.html,40.52,Ecran LCD
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Adhésif Ecran iPhone 14 Pro (Boite de 50),https://www.utopya.fr/adhesif-ecran-iphone-14-pro-boite-de-50.html,7.75,Ecran LCD
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Batterie iPhone 14 Pro (Service Pack),https://www.utopya.fr/akku-iphone-14-pro-service-pack-501.html,46.5,Batterie
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Batterie iPhone 14 Pro (Ti) (Prime),https://www.utopya.fr/batterie-iphone-14-pro-oem-version.html,8.1,Batterie
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Batterie iPhone 14 Pro Haute Capacité (Ti),https://www.utopya.fr/batterie-iphone-14-pro-haute-capacite-ti.html,7.89,Batterie
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Batterie iPhone 14 Pro (Ti),https://www.utopya.fr/batterie-iphone-14-pro.html,7.06,Batterie
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Adhésif Batterie iPhone 14 Pro (Boite de 20),https://www.utopya.fr/adhesif-batterie-iphone-14-pro-boite-de-20.html,2.41,Batterie
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Caméra Arrière iPhone 14 Pro (ReLife),https://www.utopya.fr/camera-arriere-iphone-14-pro.html,36.1,camera
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Caméra Avant iPhone 14 Pro (ReLife),https://www.utopya.fr/camera-avant-iphone-14-pro.html,7.0,camera
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Lentille Caméra Complète Argent iPhone 14 Pro/14 Pro Max (lot de 3),https://www.utopya.fr/lentille-camera-complete-argent-iphone-14-pro14-pro-max-lot-de-3.html,2.05,camera
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Lentille Caméra Complète Noire iPhone 14 Pro/14 Pro Max (lot de 3),https://www.utopya.fr/lentille-camera-complete-noire-iphone-14-pro14-pro-max-lot-de-3.html,1.93,camera
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Lentille Caméra iPhone 14 Pro/Pro Max (lot de 3),https://www.utopya.fr/lentille-camera-sans-contour-iphone-14-propro-max-lot-de-3.html,1.13,camera
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Connecteur de Charge Or iPhone 14 Pro (ReLife),https://www.utopya.fr/connecteur-de-charge-or-iphone-14-pro.html,15.15,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Connecteur de Charge Violet iPhone 14 Pro (ReLife),https://www.utopya.fr/connecteur-de-charge-violet-iphone-14-pro.html,12.9,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Connecteur de Charge Argent iPhone 14 Pro (ReLife),https://www.utopya.fr/connecteur-de-charge-argent-iphone-14-pro.html,10.95,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Connecteur de Charge Noir iPhone 14 Pro,https://www.utopya.fr/connecteur-de-charge-noir-iphone-14-pro.html,10.61,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Connecteur de Charge Or iPhone 14 Pro,https://www.utopya.fr/catalog/product/view/id/52257/s/connecteur-de-charge-or-iphone-14-pro/category/4382/,4.52,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Connecteur de Charge Mauve iPhone 14 Pro,https://www.utopya.fr/connecteur-de-charge-mauve-iphone-14-pro.html,4.52,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Connecteur de Charge Argent iPhone 14 Pro,https://www.utopya.fr/catalog/product/view/id/52230/s/connecteur-de-charge-argent-iphone-14-pro/category/4382/,4.5,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Chargeur NFC/Charge Sans Fil iPhone 14 Pro/Pro Max,https://www.utopya.fr/chargeur-nfccharge-sans-fil-iphone-14-propro-max.html,6.06,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Antenne NFC/Charge Sans Fil iPhone 14 Pro (Avec Aimant MagSafe),https://www.utopya.fr/antenne-nfc-charge-sans-fil-iphone-14-pro-avec-aimant-magsafe.html,4.78,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Antenne NFC/Charge Sans Fil iPhone 14 Pro,https://www.utopya.fr/iphone-14-pro-wireless-nfc-charging-flex-with-power-volume-flex-pre-installed.html,4.16,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Tiroir Sim Double Noir iPhone 14 Pro/Pro Max,https://www.utopya.fr/tiroir-sim-double-noir-iphone-14-propro-max.html,0.7,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Tiroir Sim Double Violet iPhone 14 Pro/Pro Max,https://www.utopya.fr/tiroir-sim-double-violet-iphone-14-propro-max.html,0.7,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Tiroir Sim Violet iPhone 14 Pro/Pro Max,https://www.utopya.fr/tiroir-sim-violet-iphone-14-propro-max.html,0.6,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Tiroir Sim Noir iPhone 14 Pro/Pro Max,https://www.utopya.fr/tiroir-sim-noir-iphone-14-propro-max.html,0.55,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Châssis Central iPhone 14 Pro (Or),https://www.utopya.fr/chassis-central-avec-boutons-iphone-14-pro-or.html,47.08,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Châssis Central iPhone 14 Pro (Noir Sidéral),https://www.utopya.fr/chassis-central-avec-boutons-iphone-14-pro-noir-sideral.html,41.43,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Châssis Central iPhone 14 Pro (Argent),https://www.utopya.fr/chassis-central-avec-boutons-iphone-14-pro-argent.html,41.3,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Châssis Central iPhone 14 Pro (Violet intense),https://www.utopya.fr/chassis-central-avec-boutons-iphone-14-pro-violet-intense.html,41.25,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Ecouteur Interne iPhone 14 Pro,https://www.utopya.fr/ecouteur-interne-iphone-14-pro.html,1.7,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Set Pièces Métalliques iPhone 14 Pro,https://www.utopya.fr/set-pieces-metalliques-iphone-14-pro.html,1.3,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Set de Vis Complet iPhone 14 Pro,https://www.utopya.fr/set-de-vis-complet-iphone-14-pro.html,1.24,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Protection Thermique Carte Mère iPhone 14 Pro / 14 Pro Max,https://www.utopya.fr/iphone-14-pro-14-pro-max-motherboard-heat-shield.html,1.0,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Adhésif Isolant Carte Mère iPhone 14 Pro/ 14 Pro Max,https://www.utopya.fr/adhesif-isolant-carte-mere-iphone-14-propro-max.html,0.55,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Vibreur iPhone 14 Pro,https://www.utopya.fr/vibreur-iphone-14-pro.html,0.43,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Grille Anti-Poussières iPhone 14 Pro/14 Pro Max,https://www.utopya.fr/grille-anti-poussieres-iphone-14-pro-14-pro-max.html,0.4,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Extracteur SIM (type Apple),https://www.utopya.fr/extracteur-sim-type-apple.html,0.07,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,JC Nappe Capteur de Proximité/Ecouteur iPhone 14 Pro,https://www.utopya.fr/jc-nappe-capteur-de-proximite-ecouteur-iphone-14-pro.html,23.0,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,i2C Nappe Capteur de Proximité iPhone 14 Pro,https://www.utopya.fr/i2c-nappe-capteur-de-proximite-iphone-14-pro452.html,15.3,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Nappe Capteur de Proximité iPhone 14 Pro,https://www.utopya.fr/nappe-capteur-de-proximite-iphone-14-pro.html,7.06,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Nappe Power/Volume iPhone 14 Pro,https://www.utopya.fr/nappe-power-volume-iphone-14-pro.html,3.78,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Nappe Flash iPhone 14 Pro,https://www.utopya.fr/nappe-flash-iphone-14-pro.html,3.64,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Nappe Bluetooth iPhone 14 Pro,https://www.utopya.fr/nappe-bluetooth-iphone-14-propro-max.html,2.79,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Nappe Wifi iPhone 14 Pro/Pro Max,https://www.utopya.fr/nappe-wifi-iphone-14-propro-max.html,1.3,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Support Flash / Nappe Power avec grille anti-poussière Microphone iPhone 14 Pro / 14 Pro Max,https://www.utopya.fr/support-flash-nappe-power-avec-grille-anti-poussiere-microphone-iphone-14-pro-14-pro-max.html,0.4,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Nappe Capteur Infrarouge iPhone 14 Pro,https://www.utopya.fr/nappe-capteur-infrarouge-iphone-14-pro.html,0.4,other
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Haut-Parleur iPhone 14 Pro,https://www.utopya.fr/haut-parleur-iphone-14-pro.html,3.1,Ecouteur
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Bouton Power/Volume/Switch Or iPhone 14 Pro/14 Pro Max,https://www.utopya.fr/bouton-powervolumeswitch-or-iphone-14-pro14-pro-max.html,1.21,button
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Bouton Power/Volume/Switch Violet iPhone 14 Pro/14 Pro Max,https://www.utopya.fr/bouton-powervolumeswitch-violet-iphone-14-pro14-pro-max.html,1.21,button
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Bouton Power/Volume/Switch Noir iPhone 14 Pro/14 Pro Max,https://www.utopya.fr/bouton-powervolumeswitch-noir-iphone-14-pro14-pro-max.html,1.21,button
apple,iPhone 14 Pro,https://www.utopya.fr/apple/iphone/iphone-14-pro.html,Bouton Power/Volume/Switch Argent iPhone 14 Pro/14 Pro Max,https://www.utopya.fr/bouton-powervolumeswitch-argent-iphone-14-pro14-pro-max.html,1.21,button
apple,iPhone 14 Pro Max,https://www.utopya.fr/apple/iphone/iphone-14-pro-max.html,Ecran Complet iPhone 14 Pro Max (ReLife),https://www.utopya.fr/ecran-complet-iphone-14-pro-max.html,179.1,Ecran LCD
apple,iPhone 14 Pro Max,https://www.utopya.fr/apple/iphone/iphone-14-pro-max.html,Ecran Complet iPhone 14 Pro Max 120 Hz (Soft OLED) (BOLT),https://www.utopya.fr/ecran-complet-iphone-14-pro-max-120-hz-soft-oled-bolt.html,62.5,Ecran LCD
apple,iPhone 14 Pro Max,https://www.utopya.fr/apple/iphone/iphone-14-pro-max.html,Ecran Complet iPhone 14 Pro Max (Hard OLED),https://www.utopya.fr/ecran-complet-iphone-14-pro-max-hard-oled.html,52.9,Ecran LCD
apple,iPhone 14 Pro Max,https://www.utopya.fr/apple/iphone/iphone-14-pro-max.html,Ecran Complet iPhone 14 Pro Max 120Hz (LTPS) (Prime),https://www.utopya.fr/ecran-complet-iphone-14-pro-max-120hz-ltps-prime.html,36.8,Ecran LCD
apple,iPhone 14 Pro Max,https://www.utopya.fr/apple/iphone/iphone-14-pro-max.html,Ecran Complet iPhone 14 Pro Max 120Hz (LTPS),https://www.utopya.fr/ecran-complet-iphone-14-pro-max-120hz-ltps.html,25.2,Ecran LCD
apple,iPhone 14 Pro Max,https://www.utopya.fr/apple/iphone/iphone-14-pro-max.html,Ecran Complet iPhone 14 Pro Max (LTPS),https://www.utopya.fr/ecran-complet-iphone-14-pro-max-ltps.html,21.74,Ecran LCD
apple,iPhone 14 Pro Max,https://www.utopya.fr/apple/iphone/iphone-14-pro-max.html,Vitre Arrière Complete Violet Intense iPhone 14 Pro Max (Avec MagSafe) (Sans Logo),https://www.utopya.fr/vitre-arriere-complete-violet-intense-iphone-14-pro-max-avec-magsafe-sans-logo.html,43.05,Ecran LCD
